accel_x,accel_y,accel_z,timestamp
0.01702880859375,-0.349578857421875,-0.935272216796875,1554710806.4670959
0.0171966552734375,-0.3609161376953125,-0.9199981689453125,1554710806.6682239
0.0118560791015625,-0.3577117919921875,-0.936737060546875,1554710806.8693628
0.015869140625,-0.3516387939453125,-0.9357452392578125,1554710807.070436
0.018218994140625,-0.3606414794921875,-0.920684814453125,1554710807.2716389
0.026275634765625,-0.3419647216796875,-0.965087890625,1554710807.473027
0.045135498046875,-0.339935302734375,-0.9862060546875,1554710807.673921
-0.0218048095703125,-0.2474822998046875,-0.933929443359375,1554710807.87521
-0.0575408935546875,-0.274261474609375,-0.9287872314453125,1554710808.076546
-0.03936767578125,-0.2673797607421875,-0.9601593017578125,1554710808.278039
-0.0005035400390625,-0.2520904541015625,-0.9765625,1554710808.479381
-0.013427734375,-0.2470703125,-0.9913482666015625,1554710808.680704
0.034515380859375,-0.293182373046875,-0.951751708984375,1554710808.8825998
0.06463623046875,-0.3060302734375,-0.7717742919921875,1554710809.083016
0.009918212890625,-0.2460784912109375,-1.0167694091796875,1554710809.284373
-0.04949951171875,-0.1861114501953125,-1.0633697509765625,1554710809.485763
0.0705108642578125,-0.267059326171875,-0.959503173828125,1554710809.686589
0.0202484130859375,-0.267333984375,-0.95458984375,1554710809.887799
-0.0610809326171875,-0.2461395263671875,-0.9888916015625,1554710810.0891628
-0.00079345703125,-0.2583465576171875,-0.95697021484375,1554710810.290084
-0.0602569580078125,-0.1891632080078125,-0.9787750244140625,1554710810.491251
-0.0596923828125,-0.2010345458984375,-0.988800048828125,1554710810.692675
-0.0041046142578125,-0.171722412109375,-0.992706298828125,1554710810.89412
0.0946502685546875,-0.227386474609375,-0.9570465087890625,1554710811.095428
0.1574859619140625,-0.2479248046875,-0.968475341796875,1554710811.2964292
0.073486328125,-0.25323486328125,-1.0074310302734375,1554710811.497575
0.0817413330078125,-0.2931671142578125,-0.9310302734375,1554710811.6990051
-0.08111572265625,-0.2594451904296875,-0.9259796142578125,1554710811.899849
-0.102996826171875,-0.2902374267578125,-0.88629150390625,1554710812.1008558
-0.08953857421875,-0.2714080810546875,-0.9820404052734375,1554710812.302185
-0.0727691650390625,-0.304107666015625,-1.0053863525390625,1554710812.5033631
-0.0626220703125,-0.2623291015625,-0.986419677734375,1554710812.704452
-0.0273590087890625,-0.1651763916015625,-1.015533447265625,1554710812.905202
0.0773468017578125,-0.235931396484375,-0.894073486328125,1554710813.106367
0.1124420166015625,-0.20172119140625,-1.0021209716796875,1554710813.307613
0.1537322998046875,-0.2861175537109375,-0.9471282958984375,1554710813.509275
0.051055908203125,-0.2394866943359375,-0.917633056640625,1554710813.710003
-0.0615081787109375,-0.221099853515625,-1.0053253173828125,1554710813.910983
-0.0893402099609375,-0.1978912353515625,-0.95452880859375,1554710814.112176
-0.01654052734375,-0.259796142578125,-0.97991943359375,1554710814.3134642
0.0240936279296875,-0.1679534912109375,-1.0070343017578125,1554710814.514659
0.077606201171875,-0.1563873291015625,-1.0626068115234375,1554710814.7158098
0.026214599609375,-0.197296142578125,-0.9411773681640625,1554710814.916709
0.0713043212890625,-0.1883697509765625,-0.958892822265625,1554710815.11784
0.070892333984375,-0.150604248046875,-0.9715423583984375,1554710815.319237
0.1573638916015625,-0.1371612548828125,-0.993438720703125,1554710815.520457
0.0802001953125,-0.1440887451171875,-1.0315093994140625,1554710815.721527
-0.044158935546875,-0.235321044921875,-1.0071563720703125,1554710815.922337
-0.1469268798828125,-0.3142852783203125,-0.9415283203125,1554710816.123859
-0.0855560302734375,-0.330352783203125,-0.849365234375,1554710816.3248959
-0.081512451171875,-0.2340850830078125,-0.9183197021484375,1554710816.526027
-0.0375518798828125,-0.2296142578125,-0.97930908203125,1554710816.7269611
-0.0119171142578125,-0.290252685546875,-0.963653564453125,1554710816.928268
-0.017578125,-0.270263671875,-0.9911041259765625,1554710817.129494
-0.0252838134765625,-0.279632568359375,-0.9957122802734375,1554710817.3308148
-0.0194549560546875,-0.2583770751953125,-0.9805908203125,1554710817.531815
-0.0236053466796875,-0.2697601318359375,-0.9482269287109375,1554710817.732913
-0.0531768798828125,-0.2258148193359375,-1.0028228759765625,1554710817.933939
-0.0272064208984375,-0.2193450927734375,-0.9919586181640625,1554710818.1352592
-0.00408935546875,-0.2211761474609375,-0.9674224853515625,1554710818.336688
-0.0071868896484375,-0.2129058837890625,-0.967010498046875,1554710818.5376282
-0.0024261474609375,-0.2407684326171875,-0.969757080078125,1554710818.7382998
0.0166473388671875,-0.2425537109375,-0.9600830078125,1554710818.93959
0.0392303466796875,-0.2472991943359375,-1.0277557373046875,1554710819.140924
0.02056884765625,-0.260772705078125,-0.9401092529296875,1554710819.3418798
-0.0845794677734375,-0.292938232421875,-0.9414215087890625,1554710819.543371
-0.1156768798828125,-0.3295440673828125,-0.8956298828125,1554710819.7443972
-0.08978271484375,-0.38787841796875,-0.98907470703125,1554710819.9455252
0.0115203857421875,-0.1927032470703125,-1.1258392333984375,1554710820.14693
-0.041015625,-0.1768035888671875,-0.8224029541015625,1554710820.347875
0.0701904296875,-0.286376953125,-0.97625732421875,1554710820.556855
0.006805419921875,-0.1982574462890625,-1.26824951171875,1554710820.749896
-0.0069122314453125,-0.1815643310546875,-0.713348388671875,1554710820.95127
0.01580810546875,-0.2265777587890625,-1.0829925537109375,1554710821.152575
0.12030029296875,-0.17828369140625,-1.0519561767578125,1554710821.353784
0.044708251953125,-0.24945068359375,-0.5576324462890625,1554710821.554762
0.0526123046875,-0.32525634765625,-1.32635498046875,1554710821.756119
-0.12799072265625,-0.1702423095703125,-0.7249298095703125,1554710821.9570088
-0.103302001953125,-0.267852783203125,-1.0022125244140625,1554710822.158685
0.13726806640625,-0.181243896484375,-1.2113494873046875,1554710822.359834
-0.0146636962890625,-0.2558441162109375,-0.5820770263671875,1554710822.560567
-0.07183837890625,-0.29339599609375,-1.235504150390625,1554710822.761725
-0.1427001953125,-0.1861572265625,-0.7625579833984375,1554710822.962914
-0.050262451171875,-0.251556396484375,-0.999420166015625,1554710823.164291
-0.0102081298828125,-0.1373138427734375,-1.17791748046875,1554710823.405271
-0.001220703125,-0.139129638671875,-0.77783203125,1554710823.566294
6.103515625e-05,-0.1715545654296875,-1.2926483154296875,1554710823.767503
-0.1859283447265625,-0.182098388671875,-0.695526123046875,1554710823.969029
-0.047576904296875,-0.215606689453125,-0.8129730224609375,1554710824.17014
-0.0054779052734375,-0.153533935546875,-1.43756103515625,1554710824.371392
-0.0726776123046875,-0.15057373046875,-0.5899810791015625,1554710824.572968
0.0347900390625,-0.1825408935546875,-1.0250244140625,1554710824.773689
-0.14752197265625,-0.2124786376953125,-0.880950927734375,1554710824.975206
-0.0450286865234375,-0.1926116943359375,-0.7533416748046875,1554710825.176342
-0.0023040771484375,-0.00299072265625,-1.544219970703125,1554710825.377233
-0.0138702392578125,-0.116912841796875,-0.6233367919921875,1554710825.5783381
-0.02313232421875,-0.199066162109375,-1.102447509765625,1554710825.779733
-0.1756439208984375,-0.1966094970703125,-0.9505462646484375,1554710825.981089
-0.0179443359375,-0.257415771484375,-0.764892578125,1554710826.1825771
-0.045989990234375,-0.1147613525390625,-1.4144744873046875,1554710826.3834639
-0.0437469482421875,-0.1335296630859375,-0.641143798828125,1554710826.584694
-0.0611724853515625,-0.214996337890625,-1.2075347900390625,1554710826.785805
-0.196990966796875,-0.2124176025390625,-0.6275482177734375,1554710826.986795
-0.101165771484375,-0.2244720458984375,-0.9129791259765625,1554710827.188602
0.0531463623046875,-0.10955810546875,-1.26715087890625,1554710827.3889232
0.034271240234375,-0.1464385986328125,-0.6043243408203125,1554710827.590032
0.0021514892578125,-0.2152099609375,-1.40850830078125,1554710827.7916799
-0.0986328125,-0.194671630859375,-0.7632598876953125,1554710827.9928331
0.0989227294921875,-0.18658447265625,-1.0508575439453125,1554710828.194031
0.1612548828125,-0.0734100341796875,-1.1455078125,1554710828.395565
0.0800628662109375,-0.20697021484375,-0.667816162109375,1554710828.596717
-0.0692291259765625,-0.0996246337890625,-1.2979736328125,1554710828.798161
-0.06951904296875,-0.14031982421875,-0.718963623046875,1554710828.9989948
-0.09027099609375,-0.165252685546875,-1.16766357421875,1554710829.238253
0.11260986328125,-0.1854400634765625,-1.007720947265625,1554710829.4007812
0.0250091552734375,-0.1635284423828125,-0.6271209716796875,1554710829.602035
-0.0279693603515625,-0.0834808349609375,-1.5236663818359375,1554710829.8033319
-0.021636962890625,-0.1670989990234375,-0.6790313720703125,1554710830.00598
-0.011871337890625,-0.097442626953125,-1.243408203125,1554710830.205996
0.101654052734375,-0.0886077880859375,-0.9461517333984375,1554710830.407199
0.02777099609375,-0.1731414794921875,-0.8225860595703125,1554710830.6085172
0.0067138671875,0.029541015625,-1.567108154296875,1554710830.809814
0.043792724609375,-0.174957275390625,-0.669097900390625,1554710831.0116901
0.07977294921875,-0.147491455078125,-1.3467559814453125,1554710831.255579
-0.0381317138671875,-0.139068603515625,-0.5722503662109375,1554710831.4128351
0.048797607421875,-0.1728973388671875,-1.072509765625,1554710831.613996
-0.0825042724609375,-0.071990966796875,-1.0840606689453125,1554710831.815466
-0.006591796875,-0.214935302734375,-0.7105560302734375,1554710832.016786
0.0755767822265625,0.0058135986328125,-1.5572662353515625,1554710832.2178202
0.05035400390625,-0.081329345703125,-0.567596435546875,1554710832.419293
0.0873260498046875,-0.18560791015625,-1.1881256103515625,1554710832.620398
-0.157745361328125,-0.1912994384765625,-0.80584716796875,1554710832.8214731
-0.0001678466796875,-0.166473388671875,-0.9312591552734375,1554710833.022757
0.25006103515625,-0.2061309814453125,-1.15301513671875,1554710833.22978
0.072845458984375,-0.1178741455078125,-0.7369537353515625,1554710833.424926
0.1409454345703125,-0.2618408203125,-1.433929443359375,1554710833.626316
-0.094879150390625,-0.190521240234375,-0.6076812744140625,1554710833.827801
0.025299072265625,-0.2613067626953125,-1.0406341552734375,1554710834.028944
0.0882415771484375,-0.1956939697265625,-0.9074859619140625,1554710834.233217
0.02984619140625,-0.271453857421875,-0.6302337646484375,1554710834.4307508
-0.115997314453125,-0.1292572021484375,-1.33941650390625,1554710834.632255
-0.0146636962890625,-0.17315673828125,-0.7068634033203125,1554710834.833571
-0.01971435546875,-0.161285400390625,-1.3082275390625,1554710835.034727
0.023284912109375,-0.1519927978515625,-0.735321044921875,1554710835.2359362
0.0609130859375,-0.1988677978515625,-0.8777923583984375,1554710835.437068
0.0578155517578125,0.0093841552734375,-1.5858306884765625,1554710835.638412
0.0334930419921875,-0.2034759521484375,-0.65130615234375,1554710835.839857
0.12249755859375,-0.2797088623046875,-1.304534912109375,1554710836.0408611
0.0706787109375,-0.070343017578125,-0.93017578125,1554710836.247652
0.125,-0.24169921875,-0.7334136962890625,1554710836.442898
0.014434814453125,-0.0179443359375,-1.528594970703125,1554710836.644188
0.0270843505859375,-0.224609375,-0.5990142822265625,1554710836.845858
0.1239776611328125,-0.168365478515625,-1.3914642333984375,1554710837.047007
0.010345458984375,-0.10125732421875,-0.775604248046875,1554710837.2482
-0.00653076171875,-0.25732421875,-0.9607086181640625,1554710837.449738
-0.2019195556640625,-0.086883544921875,-1.3011932373046875,1554710837.650697
0.00762939453125,-0.206695556640625,-0.624053955078125,1554710837.8519158
0.0353851318359375,-0.257354736328125,-1.465423583984375,1554710838.052746
-0.0446319580078125,-0.1465606689453125,-0.5457763671875,1554710838.253768
0.04571533203125,-0.187286376953125,-1.1208038330078125,1554710838.454965
-0.2094268798828125,-0.234710693359375,-0.797637939453125,1554710838.656347
-0.0495758056640625,-0.205413818359375,-0.7763824462890625,1554710838.857976
0.0903167724609375,-0.1043548583984375,-1.4483642578125,1554710839.059264
0.05157470703125,-0.16046142578125,-0.565277099609375,1554710839.260227
0.0655975341796875,-0.109893798828125,-1.4872283935546875,1554710839.4616609
-0.141448974609375,-0.1651458740234375,-0.55224609375,1554710839.662915
0.0726470947265625,-0.1715545654296875,-1.157562255859375,1554710839.863821
0.1711883544921875,-0.2183074951171875,-0.98486328125,1554710840.065102
0.044586181640625,-0.1722259521484375,-0.5835418701171875,1554710840.2657552
0.0186920166015625,-0.0803375244140625,-1.397186279296875,1554710840.4670072
0.05010986328125,-0.1742401123046875,-0.6228485107421875,1554710840.6684608
-0.0152435302734375,-0.0985565185546875,-1.342193603515625,1554710840.869828
0.03387451171875,-0.0967254638671875,-0.7760772705078125,1554710841.071156
0.1554107666015625,-0.187744140625,-0.998565673828125,1554710841.2725449
-0.0305633544921875,-0.0776824951171875,-1.3209991455078125,1554710841.47358
-0.0452117919921875,-0.2578582763671875,-0.5673980712890625,1554710841.674886
0.0,-0.0398101806640625,-1.5952301025390625,1554710841.876204
0.0004119873046875,-0.201416015625,-0.5439300537109375,1554710842.077234
-0.097412109375,-0.1709136962890625,-1.1208343505859375,1554710842.27803
-0.3028564453125,-0.166473388671875,-0.8006591796875,1554710842.479298
-0.0283966064453125,-0.2444610595703125,-0.76593017578125,1554710842.6802912
0.03839111328125,-0.0763092041015625,-1.4870147705078125,1554710842.8819551
0.06402587890625,-0.117401123046875,-0.69476318359375,1554710843.083082
-0.0253753662109375,-0.2455596923828125,-1.192291259765625,1554710843.2842588
-0.1570281982421875,-0.218902587890625,-0.7112884521484375,1554710843.485674
0.032470703125,-0.24920654296875,-1.188629150390625,1554710843.68694
0.00140380859375,-0.039031982421875,-1.121490478515625,1554710843.888023
0.03717041015625,-0.1732635498046875,-0.63165283203125,1554710844.089515
-0.0046539306640625,-0.21612548828125,-1.2442779541015625,1554710844.2904801
-0.1080780029296875,-0.1711578369140625,-0.8081207275390625,1554710844.491744
-0.011016845703125,-0.145050048828125,-1.1110382080078125,1554710844.692997
0.137420654296875,-0.0937652587890625,-1.141143798828125,1554710844.894398
0.088592529296875,-0.173004150390625,-0.459320068359375,1554710845.095736
0.0959014892578125,-0.21380615234375,-1.34112548828125,1554710845.296113
-0.0582122802734375,-0.1667022705078125,-0.6506500244140625,1554710845.49733
0.0102081298828125,-0.1997222900390625,-1.0836944580078125,1554710845.699047
0.0674591064453125,-0.15869140625,-1.09521484375,1554710845.9002361
0.0984954833984375,-0.2103271484375,-0.5565185546875,1554710846.10167
0.0051727294921875,-0.150604248046875,-1.3841400146484375,1554710846.302702
-0.159423828125,-0.2029876708984375,-0.5242156982421875,1554710846.5039492
-0.0318145751953125,-0.0489654541015625,-1.36865234375,1554710846.705134
0.023223876953125,-0.071533203125,-0.939849853515625,1554710846.906403
-0.0218658447265625,-0.2353973388671875,-0.7137451171875,1554710847.107549
0.04058837890625,-0.0552215576171875,-1.359954833984375,1554710847.308505
-0.074310302734375,-0.1832427978515625,-0.630340576171875,1554710847.509619
0.0054473876953125,-0.0445709228515625,-1.4608306884765625,1554710847.711184
0.0538177490234375,-0.0214996337890625,-0.843475341796875,1554710847.912555
0.0841522216796875,-0.213531494140625,-0.8486328125,1554710848.113686
0.0201416015625,-0.0517120361328125,-1.4315032958984375,1554710848.3143492
-0.0245208740234375,-0.1955108642578125,-0.7292633056640625,1554710848.515551
0.0621337890625,-0.24139404296875,-1.32977294921875,1554710848.717268
0.094207763671875,-0.11419677734375,-0.7493743896484375,1554710848.918651
0.0672454833984375,-0.13934326171875,-1.032012939453125,1554710849.119638
-0.0506134033203125,0.00146484375,-1.51953125,1554710849.3209739
-0.0335540771484375,-0.1768798828125,-0.5928497314453125,1554710849.522702
0.062957763671875,-0.1557464599609375,-1.41925048828125,1554710849.723491
0.1053009033203125,-0.110565185546875,-0.707672119140625,1554710849.9245892
0.0372161865234375,-0.0959320068359375,-1.187530517578125,1554710850.1258612
-0.0697021484375,-0.1567840576171875,-1.127166748046875,1554710850.3267
-0.0652008056640625,-0.2586517333984375,-0.668792724609375,1554710850.527917
0.079132080078125,-0.1519775390625,-1.451446533203125,1554710850.729583
0.0434112548828125,-0.1343841552734375,-0.562713623046875,1554710850.930643
0.008697509765625,-0.1046905517578125,-1.2027740478515625,1554710851.132185
-0.2215728759765625,-0.10003662109375,-1.0800018310546875,1554710851.333211
-0.011749267578125,-0.1736907958984375,-0.7977294921875,1554710851.534481
0.0057373046875,-0.04998779296875,-1.4571990966796875,1554710851.735604
0.055328369140625,-0.085205078125,-0.6170501708984375,1554710851.9367108
-0.1604766845703125,-0.1195831298828125,-1.19720458984375,1554710852.138177
-0.2342681884765625,-0.14520263671875,-0.7834625244140625,1554710852.339122
-0.0892333984375,-0.1187286376953125,-1.0053253173828125,1554710852.539919
0.034515380859375,0.0594635009765625,-1.2155609130859375,1554710852.741521
-0.01641845703125,-0.236297607421875,-0.42535400390625,1554710852.942863
-0.092132568359375,-0.1053466796875,-1.3194427490234375,1554710853.144306
-0.16217041015625,-0.180938720703125,-0.6159515380859375,1554710853.345508
-0.066986083984375,-0.1947021484375,-1.015289306640625,1554710853.546978
-0.0413818359375,-0.1023406982421875,-1.0216827392578125,1554710853.747824
-0.0480499267578125,-0.204254150390625,-0.49993896484375,1554710853.94902
-0.0791473388671875,0.0001678466796875,-1.5341339111328125,1554710854.151022
-0.089935302734375,-0.183990478515625,-0.4194793701171875,1554710854.350954
-0.05145263671875,-0.1334991455078125,-1.16949462890625,1554710854.552185
-0.070892333984375,-0.030792236328125,-1.2276153564453125,1554710854.753848
-0.0412139892578125,-0.2210693359375,-0.5602569580078125,1554710854.954821
-0.13153076171875,0.1040496826171875,-1.4273223876953125,1554710855.156419
0.0429534912109375,-0.1918182373046875,-0.8381195068359375,1554710855.357666
0.001556396484375,-0.0109100341796875,-1.405914306640625,1554710855.558842
0.0340728759765625,-0.1449432373046875,-0.7240447998046875,1554710855.760332
0.0102081298828125,-0.1055755615234375,-0.8892974853515625,1554710855.961354
-0.1446990966796875,-0.0650482177734375,-1.460845947265625,1554710856.1647959
-0.0623321533203125,-0.2147979736328125,-0.607696533203125,1554710856.363267
-0.05828857421875,0.025909423828125,-1.67864990234375,1554710856.5644069
0.0451507568359375,-0.1376495361328125,-0.3614501953125,1554710856.766086
-0.029998779296875,-0.1933441162109375,-1.20208740234375,1554710856.967373
-0.2958831787109375,-0.1355133056640625,-0.7243499755859375,1554710857.168535
-0.079010009765625,-0.1940155029296875,-0.80914306640625,1554710857.369699
0.063507080078125,-0.0074920654296875,-1.5273284912109375,1554710857.571049
0.06964111328125,-0.1720123291015625,-0.640228271484375,1554710857.772196
0.0280609130859375,-0.159027099609375,-1.3020782470703125,1554710857.9735742
-0.1676177978515625,-0.198333740234375,-0.74005126953125,1554710858.174727
-0.0364227294921875,-0.2860565185546875,-1.011322021484375,1554710858.375626
0.1015167236328125,-0.131011962890625,-1.2359466552734375,1554710858.576703
0.09246826171875,-0.209442138671875,-0.7181396484375,1554710858.7783198
-0.088836669921875,-0.2224273681640625,-1.247283935546875,1554710858.979743
-0.0662384033203125,-0.2119903564453125,-0.60107421875,1554710859.1807241
0.0029144287109375,-0.274932861328125,-1.053009033203125,1554710859.382131
0.1400909423828125,-0.201202392578125,-1.053863525390625,1554710859.583358
-0.0093994140625,-0.218414306640625,-0.582916259765625,1554710859.7847419
-0.138519287109375,-0.209320068359375,-1.229736328125,1554710859.985574
-0.085418701171875,-0.2203826904296875,-0.6020355224609375,1554710860.217472
-0.0010528564453125,-0.048370361328125,-1.3361663818359375,1554710860.3876681
-0.0363616943359375,-0.1543426513671875,-0.9995269775390625,1554710860.589028
0.020477294921875,-0.2783660888671875,-0.5390167236328125,1554710860.79059
-0.089874267578125,-0.068206787109375,-1.520050048828125,1554710860.99186
-0.1075286865234375,-0.1581268310546875,-0.64166259765625,1554710861.193155
0.019683837890625,-0.15869140625,-1.2038726806640625,1554710861.3941522
-0.0489349365234375,-0.1206512451171875,-0.93377685546875,1554710861.5954208
0.003662109375,-0.2320404052734375,-0.570098876953125,1554710861.796824
-0.13250732421875,-0.08282470703125,-1.4101104736328125,1554710861.997961
-0.0821685791015625,-0.2545166015625,-0.5463104248046875,1554710862.22796
-0.0904541015625,-0.019989013671875,-1.44952392578125,1554710862.3999062
0.0698699951171875,-0.015106201171875,-0.8687896728515625,1554710862.601111
-0.01715087890625,-0.2038421630859375,-0.78216552734375,1554710862.802479
-0.194549560546875,0.0282745361328125,-1.4139251708984375,1554710863.003964
-0.0181121826171875,-0.165313720703125,-0.6820068359375,1554710863.20501
-0.0614166259765625,-0.0817108154296875,-1.4465179443359375,1554710863.406918
0.038116455078125,-0.0982513427734375,-0.592193603515625,1554710863.607692
-0.019989013671875,-0.0961761474609375,-1.1158905029296875,1554710863.809221
-0.2609100341796875,-0.149658203125,-0.9144134521484375,1554710864.01118
-0.0319061279296875,-0.166229248046875,-0.955841064453125,1554710864.228461
0.10321044921875,-0.0976104736328125,-1.252716064453125,1554710864.412219
0.0155487060546875,-0.26629638671875,-0.4234771728515625,1554710864.6137009
-0.1159515380859375,-0.06817626953125,-1.2691650390625,1554710864.815044
-0.1914215087890625,-0.154754638671875,-0.4954833984375,1554710865.015768
-0.07110595703125,-0.1934661865234375,-1.151092529296875,1554710865.2170281
-0.0566558837890625,-0.0726776123046875,-1.0678558349609375,1554710865.418514
0.0425872802734375,-0.265472412109375,-0.43109130859375,1554710865.619828
-0.0788726806640625,0.03948974609375,-1.600250244140625,1554710865.821341
-0.0413055419921875,-0.2580413818359375,-0.4952239990234375,1554710866.0218449
0.122161865234375,-0.0998077392578125,-1.3377838134765625,1554710866.223092
-0.0854034423828125,-0.145416259765625,-0.5940704345703125,1554710866.424471
-0.02166748046875,-0.0542144775390625,-1.1100921630859375,1554710866.626061
-0.181549072265625,0.0125274658203125,-1.415557861328125,1554710866.827647
0.0124053955078125,-0.2585296630859375,-0.629150390625,1554710867.029786
-0.0150299072265625,0.0045013427734375,-1.5619049072265625,1554710867.2298012
-0.0339202880859375,-0.147369384765625,-0.4517364501953125,1554710867.431148
-0.1736602783203125,-0.0603179931640625,-1.21600341796875,1554710867.63245
-0.2961273193359375,-0.144012451171875,-0.816986083984375,1554710867.8333821
0.0165252685546875,-0.1500091552734375,-0.987640380859375,1554710868.034649
-0.040313720703125,-0.1056365966796875,-1.2032012939453125,1554710868.235331
-0.0742034912109375,-0.293121337890625,-0.4336090087890625,1554710868.4366732
-0.120635986328125,0.05694580078125,-1.488372802734375,1554710868.638072
-0.0686798095703125,-0.2198028564453125,-0.5348663330078125,1554710868.83957
-0.010772705078125,-0.006134033203125,-1.402801513671875,1554710869.040786
-0.0838775634765625,-0.040008544921875,-1.0491943359375,1554710869.241581
-0.0250244140625,-0.189971923828125,-0.670257568359375,1554710869.442922
-0.04248046875,0.1280975341796875,-1.6676025390625,1554710869.64429
-0.07635498046875,-0.26165771484375,-0.610321044921875,1554710869.845758
0.155487060546875,-0.097900390625,-1.4086456298828125,1554710870.047054
-0.049896240234375,-0.1288299560546875,-0.62261962890625,1554710870.248259
-0.11138916015625,-0.118804931640625,-0.9434967041015625,1554710870.449476
-0.3450775146484375,-0.060546875,-1.018157958984375,1554710870.650662
-0.0527801513671875,-0.21075439453125,-0.7456512451171875,1554710870.8520808
0.012237548828125,-0.0009002685546875,-1.55743408203125,1554710871.0530639
0.0399322509765625,-0.1493682861328125,-0.5666351318359375,1554710871.2536402
-0.0946197509765625,0.0030517578125,-1.26409912109375,1554710871.455037
-0.212860107421875,-0.2198028564453125,-0.5855560302734375,1554710871.656487
0.0184783935546875,-0.0546112060546875,-1.21820068359375,1554710871.8581991
0.050262451171875,-0.038055419921875,-1.2582550048828125,1554710872.059401
0.017791748046875,-0.1483306884765625,-0.51708984375,1554710872.260575
-0.103302001953125,-0.0064849853515625,-1.374267578125,1554710872.461577
-0.090911865234375,-0.185546875,-0.51739501953125,1554710872.662919
0.0491180419921875,-0.0187225341796875,-1.301300048828125,1554710872.864239
-0.0308074951171875,-0.0660400390625,-0.9531097412109375,1554710873.065342
-0.00567626953125,-0.1896820068359375,-0.5646820068359375,1554710873.266389
-0.169097900390625,0.0881500244140625,-1.4312286376953125,1554710873.4676418
-0.01678466796875,-0.1531982421875,-0.5795135498046875,1554710873.668839
-0.01251220703125,0.070953369140625,-1.3639984130859375,1554710873.869936
-0.02764892578125,-0.029296875,-1.05499267578125,1554710874.071344
0.016632080078125,-0.1466827392578125,-0.6926116943359375,1554710874.2722402
-0.1802520751953125,0.0018157958984375,-1.2405548095703125,1554710874.473459
-0.07684326171875,-0.2089996337890625,-0.58184814453125,1554710874.6750689
-0.0181732177734375,0.040069580078125,-1.3279876708984375,1554710874.876195
0.0262603759765625,0.004974365234375,-1.28570556640625,1554710875.0773811
-0.0380401611328125,-0.1785736083984375,-0.664031982421875,1554710875.278565
-0.04779052734375,-0.1041107177734375,-1.2917022705078125,1554710875.479792
-0.064605712890625,-0.225006103515625,-0.730865478515625,1554710875.682811
0.0335235595703125,-0.1681365966796875,-1.39886474609375,1554710875.882069
0.010101318359375,-0.081512451171875,-0.9571533203125,1554710876.0837631
0.1119842529296875,-0.2122650146484375,-0.9002227783203125,1554710876.284591
0.036529541015625,-0.17388916015625,-1.425445556640625,1554710876.485818
-0.0795745849609375,-0.272491455078125,-0.5795135498046875,1554710876.687257
0.0809783935546875,-0.2965087890625,-1.305572509765625,1554710876.888243
0.0478057861328125,-0.1437225341796875,-0.7806549072265625,1554710877.089546
0.093536376953125,-0.2686920166015625,-0.962249755859375,1554710877.2916698
-0.1074371337890625,-0.055267333984375,-1.3675689697265625,1554710877.492341
-0.06036376953125,-0.2445526123046875,-0.648773193359375,1554710877.693435
0.095489501953125,-0.2619171142578125,-1.24066162109375,1554710877.8952389
0.020965576171875,-0.152374267578125,-0.6208648681640625,1554710878.095906
