magneto_x,magneto_y,magneto_z,timestamp
52.31390380859375,-152.43067932128906,47.215423583984375,1554710816.450999
51.97993469238281,-150.25927734375,47.28782653808594,1554710816.65834
50.20539855957031,-150.01675415039062,46.80775451660156,1554710816.8655381
52.91004943847656,-151.90281677246094,47.25056457519531,1554710817.073343
52.05674743652344,-151.95501708984375,46.93408203125,1554710817.2809281
52.460540771484375,-152.58917236328125,46.91168212890625,1554710817.4884539
53.17378234863281,-152.97618103027344,47.35284423828125,1554710817.696434
51.77400207519531,-152.06663513183594,46.73124694824219,1554710817.904253
51.682464599609375,-150.3980712890625,47.56614685058594,1554710818.111779
52.4931640625,-149.83299255371094,47.60997009277344,1554710818.319464
52.74769592285156,-149.57701110839844,47.8516845703125,1554710818.527379
52.748016357421875,-150.06895446777344,47.9739990234375,1554710818.734518
52.510650634765625,-149.74281311035156,47.57124328613281,1554710818.942189
52.95904541015625,-149.64915466308594,48.03944396972656,1554710819.1498342
51.897857666015625,-149.6752166748047,47.5662841796875,1554710819.35736
50.65533447265625,-149.5681610107422,46.968902587890625,1554710819.5650768
50.86158752441406,-148.25892639160156,47.92950439453125,1554710819.7726831
51.07521057128906,-148.57717895507812,47.30096435546875,1554710819.980787
54.91963195800781,-147.52914428710938,49.285064697265625,1554710820.1883101
54.354217529296875,-150.4503631591797,48.30195617675781,1554710820.396169
55.05094909667969,-150.73660278320312,48.17608642578125,1554710820.6036801
54.53746032714844,-148.9129180908203,48.784515380859375,1554710820.811238
55.268585205078125,-147.7003631591797,49.152740478515625,1554710821.019094
54.385345458984375,-147.348388671875,49.094482421875,1554710821.227234
54.940216064453125,-150.21627807617188,48.23443603515625,1554710821.434633
54.80018615722656,-151.15126037597656,47.67425537109375,1554710821.6425118
51.86175537109375,-147.89126586914062,46.93727111816406,1554710821.850336
53.60502624511719,-151.042236328125,46.879730224609375,1554710822.057773
54.12457275390625,-151.28343200683594,46.911224365234375,1554710822.265357
54.86537170410156,-151.53353881835938,47.39118957519531,1554710822.478148
54.26344299316406,-153.41213989257812,46.46336364746094,1554710822.6806111
51.330535888671875,-149.9630889892578,45.74717712402344,1554710822.888242
51.86576843261719,-149.25131225585938,46.13624572753906,1554710823.0962958
53.150360107421875,-149.28346252441406,46.380645751953125,1554710823.304148
52.68656921386719,-150.0936737060547,45.92655944824219,1554710823.5113401
52.87876892089844,-150.28712463378906,45.75201416015625,1554710823.718986
53.6253662109375,-148.57273864746094,46.47065734863281,1554710823.927279
52.93925476074219,-148.2810821533203,46.1944580078125,1554710824.135158
55.34625244140625,-147.1091766357422,47.413299560546875,1554710824.342742
53.97882080078125,-149.27345275878906,46.00532531738281,1554710824.5501509
53.10734558105469,-150.81686401367188,45.28538513183594,1554710824.7580829
52.709320068359375,-148.55287170410156,45.51194763183594,1554710824.9656138
52.70579528808594,-146.09080505371094,46.34684753417969,1554710825.173384
54.42535400390625,-146.22657775878906,46.795196533203125,1554710825.380696
52.682159423828125,-150.0560760498047,45.05743408203125,1554710825.588478
51.46966552734375,-151.973388671875,44.28465270996094,1554710825.796489
50.787994384765625,-150.3621368408203,44.296722412109375,1554710826.004095
51.91007995605469,-148.42080688476562,45.510589599609375,1554710826.212136
53.39070129394531,-149.8782958984375,45.5272216796875,1554710826.419481
51.75518798828125,-150.69334411621094,45.26856994628906,1554710826.627492
51.14959716796875,-151.68508911132812,44.76240539550781,1554710826.8348489
51.02618408203125,-149.84225463867188,45.36627197265625,1554710827.0424318
51.98130798339844,-147.77296447753906,46.16615295410156,1554710827.249953
52.234100341796875,-150.49705505371094,46.12150573730469,1554710827.4578772
52.18852233886719,-152.0371856689453,45.82460021972656,1554710827.665735
47.85124206542969,-152.25872802734375,44.2921142578125,1554710827.8736
54.61088562011719,-150.20982360839844,47.58258056640625,1554710828.081449
56.0338134765625,-147.5812225341797,49.43376159667969,1554710828.28952
54.272003173828125,-150.0604705810547,47.93292236328125,1554710828.496675
55.132781982421875,-152.23550415039062,48.09666442871094,1554710828.7044811
54.61724853515625,-149.83755493164062,48.58891296386719,1554710828.91217
56.20021057128906,-150.16342163085938,49.168609619140625,1554710829.119858
57.91748046875,-152.35865783691406,49.83845520019531,1554710829.3269072
54.40321350097656,-153.00784301757812,47.83299255371094,1554710829.534641
54.165496826171875,-152.69041442871094,47.83393859863281,1554710829.74281
56.07542419433594,-150.9849395751953,49.3460693359375,1554710829.9503288
56.88713073730469,-151.24972534179688,49.86280822753906,1554710830.1590261
57.15771484375,-152.51174926757812,49.66070556640625,1554710830.365767
56.90960693359375,-153.90440368652344,49.20368957519531,1554710830.573133
56.697601318359375,-149.30116271972656,50.238525390625,1554710830.781465
57.08482360839844,-148.76988220214844,50.8328857421875,1554710830.989452
58.0567626953125,-150.40248107910156,50.87127685546875,1554710831.254466
57.698272705078125,-153.55372619628906,49.91545104980469,1554710831.4038548
56.69427490234375,-153.5371551513672,49.239898681640625,1554710831.611556
57.849090576171875,-150.1016082763672,50.55999755859375,1554710831.819447
58.73161315917969,-149.1137237548828,51.177642822265625,1554710832.027641
60.4498291015625,-148.49200439453125,52.620574951171875,1554710832.234929
58.41363525390625,-150.49105834960938,50.559356689453125,1554710832.442909
58.532135009765625,-150.03675842285156,50.74528503417969,1554710832.6506438
59.56977844238281,-148.8541259765625,52.00144958496094,1554710832.858869
58.89537048339844,-150.34999084472656,50.891937255859375,1554710833.065855
59.39665222167969,-151.9908447265625,51.039825439453125,1554710833.2732182
58.82615661621094,-151.51376342773438,50.63014221191406,1554710833.480813
57.1839599609375,-150.00994873046875,50.393341064453125,1554710833.68887
57.261322021484375,-149.64833068847656,50.56134033203125,1554710833.896891
57.74024963378906,-151.50906372070312,50.13090515136719,1554710834.104216
56.260528564453125,-151.1185760498047,49.45330810546875,1554710834.311713
55.430816650390625,-151.9125213623047,48.92509460449219,1554710834.519322
54.330841064453125,-149.03346252441406,49.0858154296875,1554710834.727694
54.59495544433594,-148.08668518066406,49.32073974609375,1554710834.935144
55.44865417480469,-148.5165557861328,49.482757568359375,1554710835.143014
55.237579345703125,-148.115478515625,49.22682189941406,1554710835.350545
54.30567932128906,-147.70416259765625,48.86296081542969,1554710835.5580769
54.12330627441406,-145.48573303222656,49.2979736328125,1554710835.765883
53.207122802734375,-144.67208862304688,48.831085205078125,1554710835.973599
53.88468933105469,-145.35218811035156,48.721771240234375,1554710836.18139
53.35765075683594,-148.72052001953125,47.650115966796875,1554710836.388585
52.799957275390625,-145.25819396972656,48.2635498046875,1554710836.596199
52.82170104980469,-143.2194061279297,48.58659362792969,1554710836.8043299
52.64860534667969,-145.65187072753906,47.40751647949219,1554710837.012563
51.89054870605469,-146.00807189941406,46.87785339355469,1554710837.219666
51.37644958496094,-146.72496032714844,46.00245666503906,1554710837.427742
50.333740234375,-145.22479248046875,45.86268615722656,1554710837.635597
50.49800109863281,-145.0016632080078,45.853607177734375,1554710837.843028
52.61122131347656,-147.6467742919922,45.78263854980469,1554710838.050538
51.09429931640625,-147.9808349609375,45.11993408203125,1554710838.25826
50.074554443359375,-148.339599609375,44.56169128417969,1554710838.465996
51.05931091308594,-148.11341857910156,45.384613037109375,1554710838.6737862
50.191253662109375,-146.387451171875,45.661529541015625,1554710838.881919
52.93424987792969,-148.43894958496094,46.65794372558594,1554710839.08925
52.006011962890625,-149.3695831298828,46.019256591796875,1554710839.296566
52.831329345703125,-148.18231201171875,46.88499450683594,1554710839.504489
52.93666076660156,-145.01710510253906,48.260528564453125,1554710839.712678
53.167755126953125,-145.1648406982422,48.43229675292969,1554710839.9199371
53.96986389160156,-146.87367248535156,48.23162841796875,1554710840.127862
53.14439392089844,-148.70115661621094,47.805938720703125,1554710840.335023
54.525787353515625,-147.19235229492188,49.21855163574219,1554710840.5426512
55.59016418457031,-147.36073303222656,49.460479736328125,1554710840.7507858
56.42840576171875,-147.01327514648438,50.58747863769531,1554710840.958899
55.98439025878906,-150.5389404296875,49.665863037109375,1554710841.166295
55.578277587890625,-150.57318115234375,49.80937194824219,1554710841.374181
56.372833251953125,-150.56483459472656,50.82269287109375,1554710841.58165
56.75965881347656,-151.0428466796875,51.32569885253906,1554710841.789371
57.20948791503906,-153.09320068359375,51.81632995605469,1554710841.997943
57.10722351074219,-155.3157196044922,51.39451599121094,1554710842.222847
58.353424072265625,-154.0779266357422,52.49346923828125,1554710842.412218
59.29725646972656,-150.8084259033203,53.680511474609375,1554710842.6201239
60.652557373046875,-148.9736328125,55.093231201171875,1554710842.827896
58.81365966796875,-149.3557586669922,53.73350524902344,1554710843.035524
57.6605224609375,-152.97523498535156,52.18226623535156,1554710843.2435951
57.34092712402344,-151.1085662841797,52.44317626953125,1554710843.451052
55.86920166015625,-149.89810180664062,52.26939392089844,1554710843.65887
55.93431091308594,-150.45640563964844,51.60823059082031,1554710843.866534
55.6925048828125,-152.26390075683594,50.85423278808594,1554710844.0744781
56.06004333496094,-152.8041229248047,50.57969665527344,1554710844.28198
56.75929260253906,-148.20828247070312,51.8843994140625,1554710844.489657
57.43060302734375,-149.18423461914062,51.93597412109375,1554710844.6975589
59.41734313964844,-150.70201110839844,52.162261962890625,1554710844.905984
59.38258361816406,-153.7393798828125,51.58378601074219,1554710845.113038
59.653350830078125,-151.3539276123047,51.569732666015625,1554710845.320146
59.962982177734375,-149.8303680419922,51.92149353027344,1554710845.527848
58.44189453125,-149.38119506835938,50.80726623535156,1554710845.73579
58.83648681640625,-151.24208068847656,50.647491455078125,1554710845.943723
58.86054992675781,-153.47769165039062,50.08502197265625,1554710846.1518621
58.47215270996094,-147.94973754882812,50.901275634765625,1554710846.359137
59.78125,-148.24281311035156,51.24757385253906,1554710846.567006
60.005279541015625,-147.14210510253906,51.6358642578125,1554710846.774838
58.50480651855469,-147.3762664794922,50.765472412109375,1554710846.9820309
55.120635986328125,-147.47048950195312,49.221954345703125,1554710847.215438
54.50010681152344,-145.07266235351562,49.15885925292969,1554710847.397321
54.11943054199219,-143.36949157714844,49.62799072265625,1554710847.605116
56.72453308105469,-144.65965270996094,50.57905578613281,1554710847.813315
55.40013122558594,-144.49159240722656,50.06175231933594,1554710848.020632
53.82269287109375,-146.5245361328125,48.38728332519531,1554710848.228225
53.87359619140625,-145.24835205078125,48.596282958984375,1554710848.435667
52.69621276855469,-143.97792053222656,48.98240661621094,1554710848.643898
53.95915222167969,-145.42343139648438,48.8157958984375,1554710848.851542
54.05287170410156,-145.65975952148438,49.15852355957031,1554710849.059427
52.850982666015625,-144.542724609375,49.23284912109375,1554710849.266881
53.968017578125,-143.44387817382812,50.196929931640625,1554710849.474951
52.802001953125,-141.84600830078125,50.017303466796875,1554710849.683248
54.827545166015625,-144.07420349121094,50.15907287597656,1554710849.890096
54.03459167480469,-146.9661865234375,48.4697265625,1554710850.0980601
53.332061767578125,-146.4777069091797,48.37754821777344,1554710850.305227
53.300140380859375,-144.01463317871094,49.4134521484375,1554710850.5129771
54.306396484375,-143.2144775390625,50.066558837890625,1554710850.720971
55.13636779785156,-144.57493591308594,49.99366760253906,1554710850.928757
54.261566162109375,-145.5856170654297,48.62001037597656,1554710851.136673
53.5274658203125,-143.0242462158203,49.548095703125,1554710851.344104
52.25016784667969,-142.40347290039062,48.78460693359375,1554710851.551873
54.73161315917969,-141.70242309570312,50.559295654296875,1554710851.759831
55.96771240234375,-147.2269744873047,48.76947021484375,1554710851.967077
53.23341369628906,-147.0162811279297,47.792083740234375,1554710852.2112942
56.6239013671875,-143.8168182373047,50.525665283203125,1554710852.382366
53.31573486328125,-141.55731201171875,49.639923095703125,1554710852.5900931
55.134429931640625,-145.3887939453125,48.845367431640625,1554710852.797858
55.65129089355469,-152.2353515625,47.27940368652344,1554710853.0066051
52.95491027832031,-144.91761779785156,48.07130432128906,1554710853.213805
56.01918029785156,-147.12229919433594,48.93745422363281,1554710853.421248
54.301849365234375,-143.75148010253906,49.27622985839844,1554710853.629527
55.86097717285156,-146.15020751953125,49.071258544921875,1554710853.837029
54.67759704589844,-148.33370971679688,47.81330871582031,1554710854.0447268
56.70050048828125,-146.46722412109375,49.06207275390625,1554710854.2518559
56.68782043457031,-147.41275024414062,48.69215393066406,1554710854.459549
56.57182312011719,-146.33729553222656,48.870849609375,1554710854.667557
56.22845458984375,-149.92486572265625,47.1607666015625,1554710854.875283
54.1236572265625,-149.02450561523438,46.573333740234375,1554710855.082755
56.28167724609375,-141.67636108398438,50.07499694824219,1554710855.2907639
55.229644775390625,-142.86106872558594,48.86604309082031,1554710855.498908
55.39630126953125,-147.48089599609375,47.10810852050781,1554710855.706435
55.70338439941406,-153.314697265625,46.287017822265625,1554710855.914082
56.20066833496094,-146.17955017089844,48.38963317871094,1554710856.12151
57.74102783203125,-144.32241821289062,49.69952392578125,1554710856.3287292
57.199127197265625,-144.27581787109375,49.51861572265625,1554710856.536425
56.24859619140625,-147.58856201171875,47.55772399902344,1554710856.744705
54.35633850097656,-148.5447998046875,46.33888244628906,1554710856.952244
53.418212890625,-146.00552368164062,46.94146728515625,1554710857.160063
54.03742980957031,-143.73960876464844,48.06712341308594,1554710857.367826
56.01722717285156,-143.5252227783203,49.024261474609375,1554710857.5756578
56.24427795410156,-146.98153686523438,48.09852600097656,1554710857.783328
54.28800964355469,-148.690673828125,46.371002197265625,1554710857.990971
53.39097595214844,-147.29603576660156,46.358642578125,1554710858.198672
52.72853088378906,-146.35206604003906,46.11773681640625,1554710858.406011
54.92799377441406,-146.89617919921875,47.35560607910156,1554710858.614003
55.856475830078125,-148.2764129638672,46.94789123535156,1554710858.821663
54.01118469238281,-146.3186798095703,46.63847351074219,1554710859.0296168
55.1278076171875,-146.4911346435547,47.17369079589844,1554710859.237043
54.02787780761719,-145.080810546875,46.93353271484375,1554710859.444905
56.12054443359375,-148.4335479736328,47.01123046875,1554710859.6528192
54.61724853515625,-151.2535858154297,45.40391540527344,1554710859.8603091
55.29710388183594,-145.1135711669922,47.52972412109375,1554710860.068182
56.11883544921875,-144.93289184570312,47.98760986328125,1554710860.2754989
56.56211853027344,-144.79261779785156,48.30755615234375,1554710860.4831371
57.15489196777344,-148.46043395996094,47.394622802734375,1554710860.691314
54.74493408203125,-150.8057098388672,45.62998962402344,1554710860.89896
56.16253662109375,-147.00677490234375,47.443634033203125,1554710861.1074271
55.95939636230469,-144.8828582763672,48.45097351074219,1554710861.314187
57.254486083984375,-145.22430419921875,48.964691162109375,1554710861.522005
56.296356201171875,-148.08216857910156,47.41813659667969,1554710861.730005
52.385711669921875,-147.08535766601562,46.02294921875,1554710861.937962
53.485687255859375,-142.546875,48.2510986328125,1554710862.14522
53.75311279296875,-141.56150817871094,48.643310546875,1554710862.3525848
54.83305358886719,-144.84469604492188,48.347442626953125,1554710862.560289
56.843719482421875,-148.46743774414062,48.65081787109375,1554710862.768012
54.32905578613281,-141.64520263671875,49.586669921875,1554710862.976151
53.03022766113281,-141.82681274414062,48.8031005859375,1554710863.1838279
54.029327392578125,-144.14956665039062,48.94483947753906,1554710863.391932
56.10041809082031,-146.35092163085938,49.42478942871094,1554710863.599222
56.436309814453125,-149.1821746826172,48.83152770996094,1554710863.807383
57.05116271972656,-143.8975372314453,51.083984375,1554710864.0147672
56.69451904296875,-143.70932006835938,51.87251281738281,1554710864.2285051
58.81517028808594,-146.59841918945312,51.919677734375,1554710864.429716
59.34162902832031,-150.7682342529297,50.47184753417969,1554710864.637745
55.75494384765625,-146.6484375,49.85142517089844,1554710864.845529
56.757568359375,-147.2832794189453,49.67726135253906,1554710865.052857
57.496978759765625,-145.7196044921875,50.66975402832031,1554710865.260752
57.423919677734375,-146.86476135253906,49.93379211425781,1554710865.468869
57.08927917480469,-150.34060668945312,49.13221740722656,1554710865.676605
56.20341491699219,-143.75535583496094,50.71772766113281,1554710865.884316
57.619415283203125,-144.84178161621094,50.843017578125,1554710866.0913959
58.2158203125,-143.50460815429688,51.355743408203125,1554710866.2992148
58.50276184082031,-148.6919708251953,49.99432373046875,1554710866.5068479
55.38311767578125,-147.54409790039062,48.35859680175781,1554710866.7149858
55.8594970703125,-144.31402587890625,49.59928894042969,1554710866.922848
55.2977294921875,-141.92449951171875,50.77435302734375,1554710867.130672
56.575164794921875,-146.2215576171875,49.46185302734375,1554710867.3381438
57.48957824707031,-151.2024383544922,48.45640563964844,1554710867.546083
54.9833984375,-142.81988525390625,49.86485290527344,1554710867.753643
55.16795349121094,-143.1669921875,49.86903381347656,1554710867.962088
56.06199645996094,-143.1186981201172,50.587799072265625,1554710868.168775
58.1461181640625,-149.4859161376953,49.016387939453125,1554710868.376453
54.55572509765625,-148.5240936279297,47.573974609375,1554710868.584258
56.04876708984375,-144.1216583251953,49.64433288574219,1554710868.791877
55.922454833984375,-143.92384338378906,49.14906311035156,1554710868.9999971
56.94987487792969,-145.12771606445312,49.75779724121094,1554710869.2306972
58.40522766113281,-151.37625122070312,48.44081115722656,1554710869.414837
56.06996154785156,-144.3530731201172,49.25263977050781,1554710869.622751
55.441162109375,-143.4864044189453,49.041717529296875,1554710869.83112
55.29133605957031,-142.34971618652344,49.08906555175781,1554710870.03841
57.281036376953125,-147.34544372558594,48.40406799316406,1554710870.24628
57.3489990234375,-152.1061248779297,47.438629150390625,1554710870.453924
57.34461975097656,-145.36007690429688,49.11967468261719,1554710870.661917
56.15570068359375,-142.6673583984375,49.54789733886719,1554710870.8693209
56.5679931640625,-141.65335083007812,50.30352783203125,1554710871.07716
57.77467346191406,-148.31454467773438,48.14134216308594,1554710871.284186
56.25250244140625,-146.2552032470703,48.06036376953125,1554710871.492069
58.83067321777344,-142.34127807617188,50.97676086425781,1554710871.699986
58.22259521484375,-141.45420837402344,51.18696594238281,1554710871.90827
59.15934753417969,-145.21539306640625,50.16810607910156,1554710872.115399
59.74806213378906,-151.29342651367188,48.72514343261719,1554710872.3232188
59.04319763183594,-143.07159423828125,50.541046142578125,1554710872.531052
59.618560791015625,-145.02731323242188,49.94816589355469,1554710872.738519
59.495208740234375,-142.81137084960938,51.18186950683594,1554710872.946399
59.64418029785156,-147.87879943847656,49.39247131347656,1554710873.154021
56.36614990234375,-149.64927673339844,47.1839599609375,1554710873.361905
55.78559875488281,-141.80859375,49.783599853515625,1554710873.569394
55.80540466308594,-141.316650390625,50.29454040527344,1554710873.777892
58.31333923339844,-143.348876953125,51.05589294433594,1554710873.9850469
58.10969543457031,-148.3254852294922,49.710052490234375,1554710874.2206612
54.968963623046875,-148.72093200683594,47.74882507324219,1554710874.400295
56.24627685546875,-142.59922790527344,50.55255126953125,1554710874.6083279
55.58027648925781,-143.4287109375,50.084869384765625,1554710874.816063
59.21205139160156,-145.61984252929688,51.587921142578125,1554710875.023408
59.49171447753906,-149.64138793945312,50.28224182128906,1554710875.2313972
57.967681884765625,-151.0171356201172,48.76121520996094,1554710875.4391608
56.33355712890625,-146.10906982421875,49.3787841796875,1554710875.646562
55.8292236328125,-145.5341033935547,49.60223388671875,1554710875.854305
56.99005126953125,-148.35508728027344,49.015625,1554710876.0626168
57.6185302734375,-149.5195770263672,49.00738525390625,1554710876.269679
56.60850524902344,-148.406982421875,49.05827331542969,1554710876.4773579
56.49212646484375,-149.28614807128906,48.30680847167969,1554710876.685659
57.84808349609375,-149.63636779785156,49.41606140136719,1554710876.8930058
57.639617919921875,-150.24154663085938,48.71684265136719,1554710877.100836
56.93507385253906,-152.65582275390625,47.98918151855469,1554710877.308675
56.03944396972656,-148.32667541503906,48.423309326171875,1554710877.516433
56.37908935546875,-147.596923828125,48.522674560546875,1554710877.725004
58.6558837890625,-148.11865234375,50.38401794433594,1554710877.931772
59.01983642578125,-150.06741333007812,50.00971984863281,1554710878.1398401
56.64813232421875,-150.52967834472656,47.937225341796875,1554710878.347621
58.117279052734375,-145.93406677246094,50.3134765625,1554710878.555153
56.851593017578125,-144.63235473632812,49.688720703125,1554710878.763129
56.74559020996094,-147.9058837890625,48.64729309082031,1554710878.97093
58.22607421875,-150.704833984375,48.623199462890625,1554710879.222785
57.615753173828125,-145.09033203125,50.38409423828125,1554710879.385723
57.81809997558594,-144.62710571289062,50.386871337890625,1554710879.593667
59.70143127441406,-145.084228515625,50.90022277832031,1554710879.801377
59.625396728515625,-147.74444580078125,49.99897766113281,1554710880.011116
56.112152099609375,-150.68714904785156,47.37358093261719,1554710880.216597
55.970703125,-144.83714294433594,48.49751281738281,1554710880.4245272
55.738311767578125,-145.6637420654297,48.24195861816406,1554710880.632365
57.66090393066406,-144.7525634765625,49.15422058105469,1554710880.840173
58.095855712890625,-148.47959899902344,48.206573486328125,1554710881.048335
57.75209045410156,-146.6396484375,48.88648986816406,1554710881.255238
57.450042724609375,-146.59034729003906,48.590728759765625,1554710881.463025
57.13774108886719,-146.0536651611328,48.6856689453125,1554710881.671005
57.718292236328125,-146.81471252441406,48.96086120605469,1554710881.879857
58.46864318847656,-152.1878662109375,47.897491455078125,1554710882.086405
56.53556823730469,-146.68572998046875,48.22711181640625,1554710882.294153
55.12336730957031,-146.05886840820312,47.17958068847656,1554710882.501709
56.966156005859375,-145.07582092285156,48.861663818359375,1554710882.7097201
56.67686462402344,-146.63636779785156,48.464141845703125,1554710882.9174042
55.07899475097656,-146.73037719726562,47.579864501953125,1554710883.125568
54.399505615234375,-143.93992614746094,47.959503173828125,1554710883.332779
55.16270446777344,-143.44468688964844,48.25372314453125,1554710883.540481
54.344818115234375,-143.72764587402344,47.76792907714844,1554710883.7483091
54.579376220703125,-147.82962036132812,46.435577392578125,1554710883.9561892
53.495758056640625,-145.24847412109375,46.830963134765625,1554710884.163945
55.02009582519531,-142.89173889160156,48.5997314453125,1554710884.371664
56.76679992675781,-141.64002990722656,49.99174499511719,1554710884.579391
55.93394470214844,-143.02723693847656,49.2313232421875,1554710884.7871928
54.69218444824219,-144.61123657226562,47.92015075683594,1554710884.9952369
52.38887023925781,-140.68975830078125,48.51927185058594,1554710885.256528
51.70802307128906,-140.28211975097656,48.23497009277344,1554710885.4105592
53.14250183105469,-140.92689514160156,48.77299499511719,1554710885.618084
52.82859802246094,-146.1356964111328,46.4578857421875,1554710885.826196
53.344696044921875,-146.3837127685547,46.76448059082031,1554710886.033543
54.54937744140625,-140.91500854492188,49.28834533691406,1554710886.2411618
54.40403747558594,-141.08511352539062,49.261505126953125,1554710886.44912
54.249542236328125,-141.9813232421875,48.285003662109375,1554710886.6568708
54.644256591796875,-145.4700927734375,47.60450744628906,1554710886.864649
52.99198913574219,-138.57516479492188,49.614990234375,1554710887.0724869
54.86079406738281,-139.46343994140625,49.99971008300781,1554710887.28047
55.52117919921875,-138.31884765625,50.85081481933594,1554710887.48838
56.79624938964844,-142.4728546142578,49.17802429199219,1554710887.695949
